Sentence #,Word,POS,Tag
,",",",",I-ORM
,worm,NN,I-ORM
,-,HYPH,I-ORM
,shaped,VBN,I-ORM
,coatings,NNS,I-ORM
,of,IN,I-ORM
,day,NN,I-ORM
,or,CC,O
,silt,NN,O
,on,IN,O
,cave,NN,O
,surfaces,NNS,O
,.,.,O
Sentence: 774,well,UH,B-FD
,-,",",O
,a,DT,O
,deep,JJ,O
,rounded,VBN,B-ORM
,hole,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,floor,NN,O
,or,CC,O
,on,IN,O
,the,DT,O
,surface,NN,O
,in,IN,O
,karst,NN,O
,.,.,O
Sentence: 775,well,UH,B-FD
,-,",",O
,a,DT,O
,deep,JJ,B-ORM
,rounded,VBN,O
,hole,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,floor,NN,O
,or,CC,O
,on,IN,O
,the,DT,O
,surface,NN,O
,in,IN,O
,karst,NN,O
,.,.,O
Sentence: 786,anastomosis,NNS,B-FD
,:,:,O
,A,DT,O
,network,NN,O
,of,IN,O
,tubular,JJ,O
,passages,NNS,O
,or,CC,O
,holes,NNS,O
,in,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,in,IN,O
,a,DT,O
,solution,NN,O
,-,HYPH,O
,sculptured,VBN,O
,rock,NN,O
,.,.,O
,A,DT,B-ORM
,complex,NN,I-ORM
,of,IN,I-ORM
,many,JJ,I-ORM
,irregular,JJ,I-ORM
,and,CC,I-ORM
,repeatedly,RB,I-ORM
,connected,VBN,I-ORM
,passages,NNS,I-ORM
,.,.,O
,Synonym,NN,O
,",",",",O
,labryrinth,NN,O
,.,.,O
Sentence: 790,anthodite,NN,B-FD
,:,:,O
,A,DT,O
,cave,NN,O
,formation,NN,O
,composed,VBN,O
,of,IN,O
,feathery,JJ,O
,or,CC,O
,radiating,VBG,O
,masses,NNS,O
,of,IN,O
,long,JJ,O
,needlelike,JJ,O
,crystals,NNS,O
,of,IN,O
,gypsum,NN,O
,or,CC,O
,aragonite,NN,O
,",",",",O
,which,WDT,B-ORM
,radiate,VBP,I-ORM
,ortward,RB,I-ORM
,from,IN,I-ORM
,a,DT,I-ORM
,common,JJ,I-ORM
,base,NN,I-ORM
,.,.,O
,See,VB,O
,also,RB,O
,cave,NN,O
,flower,NN,O
,.,.,O
,feathery,JJ,O
,or,CC,O
,radiating,VBG,O
,long,JJ,O
,needlelike,NN,O
Sentence: 791,anthodite,NN,B-FD
,:,:,O
,A,DT,O
,cave,NN,O
,formation,NN,O
,composed,VBN,O
,of,IN,O
,feathery,JJ,B-ORM
,or,CC,I-ORM
,radiating,VBG,I-ORM
,masses,NNS,O
,of,IN,O
,long,JJ,O
,needlelike,JJ,O
,crystals,NNS,O
,of,IN,O
,gypsum,NN,O
,or,CC,O
,aragonite,NN,O
,",",",",O
,which,WDT,O
,radiate,VBP,O
,ortward,RB,O
,from,IN,O
,a,DT,O
,common,JJ,O
,base,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,cave,NN,O
,flower,NN,O
,.,.,O
,feathery,JJ,O
,or,CC,O
,radiating,VBG,O
,long,JJ,O
,needlelike,NN,O
Sentence: 792,anthodite,NN,B-FD
,:,:,O
,A,DT,O
,cave,NN,O
,formation,NN,O
,composed,VBN,O
,of,IN,O
,feathery,JJ,O
,or,CC,O
,radiating,VBG,O
,masses,NNS,O
,of,IN,O
,long,JJ,B-ORM
,needlelike,JJ,I-ORM
,crystals,NNS,O
,of,IN,O
,gypsum,NN,O
,or,CC,O
,aragonite,NN,O
,",",",",O
,which,WDT,O
,radiate,VBP,O
,ortward,RB,O
,from,IN,O
,a,DT,O
,common,JJ,O
,base,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,cave,NN,O
,flower,NN,O
,.,.,O
,feathery,JJ,O
,or,CC,O
,radiating,VBG,O
,long,JJ,O
,needlelike,NN,O
Sentence: 795,apron,NN,B-FD
,:,:,O
,A,DT,O
,smooth,JJ,B-ORM
,bulging,VBG,O
,mass,NN,O
,of,IN,O
,flowstone,NN,O
,covering,VBG,O
,sloping,VBG,O
,projections,NNS,O
,from,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,or,CC,O
,limestone,NN,O
,cliffs,NNS,O
,.,.,O
Sentence: 803,aragonite,NN,B-FD
,:,:,O
,A,DT,O
,mineral,NN,O
,composed,VBN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,",",",",O
,CaCO2,NN,O
,",",",",O
,like,IN,B-ORM
,calcite,NN,I-ORM
,but,CC,I-ORM
,differing,VBG,I-ORM
,in,IN,I-ORM
,crystal,NN,I-ORM
,form,NN,I-ORM
,.,.,O
Sentence: 805,arete,NN,O
,and,CC,O
,pinnacle,JJ,B-FD
,karst,NN,I-FD
,:,:,O
,A,DT,O
,landscape,NN,O
,of,IN,B-ORM
,naked,JJ,I-ORM
,reticulated,VBN,I-ORM
,saw,NN,I-ORM
,-,HYPH,I-ORM
,topped,VBN,I-ORM
,ridges,NNS,I-ORM
,having,VBG,I-ORM
,almost,RB,I-ORM
,vertical,JJ,I-ORM
,slopes,NNS,I-ORM
,and,CC,O
,a,DT,O
,relief,NN,O
,of,IN,O
,as,RB,O
,much,RB,O
,as,IN,O
,120,CD,O
,meters,NNS,O
,.,.,O
,The,DT,O
,ridges,NNS,O
,rise,VBP,O
,above,IN,O
,forest,NN,O
,-,HYPH,O
,covered,VBN,O
,corridors,NNS,O
,and,CC,O
,depressions,NNS,O
,.,.,O
,Found,VBN,O
,in,IN,O
,New,NNP,O
,Guinea,NNP,O
,at,IN,O
,elevations,NNS,O
,of,IN,O
,"2,000",CD,O
,meters,NNS,O
,and,CC,O
,more,JJR,O
,.,.,O
Sentence: 806,arete,NN,O
,and,CC,O
,pinnacle,JJ,B-FD
,karst,NN,I-FD
,:,:,O
,A,DT,O
,landscape,NN,O
,of,IN,O
,naked,JJ,O
,reticulated,VBN,O
,saw,NN,O
,-,HYPH,O
,topped,VBN,O
,ridges,NNS,O
,having,VBG,O
,almost,RB,O
,vertical,JJ,O
,slopes,NNS,O
,and,CC,O
,a,DT,O
,relief,NN,O
,of,IN,O
,as,RB,O
,much,RB,O
,as,IN,O
,120,CD,O
,meters,NNS,O
,.,.,O
,The,DT,O
,ridges,NNS,B-ORM
,rise,VBP,I-ORM
,above,IN,I-ORM
,forest,NN,I-ORM
,-,HYPH,I-ORM
,covered,VBN,I-ORM
,corridors,NNS,I-ORM
,and,CC,I-ORM
,depressions,NNS,I-ORM
,.,.,O
,Found,VBN,O
,in,IN,O
,New,NNP,O
,Guinea,NNP,O
,at,IN,O
,elevations,NNS,O
,of,IN,O
,"2,000",CD,O
,meters,NNS,O
,and,CC,O
,more,JJR,O
,.,.,O
Sentence: 810,arete,NN,B-FD
,and,CC,O
,pinnacle,JJ,O
,karst,NN,O
,:,:,O
,A,DT,O
,landscape,NN,O
,of,IN,B-ORM
,naked,JJ,I-ORM
,reticulated,VBN,I-ORM
,saw,NN,I-ORM
,-,HYPH,I-ORM
,topped,VBN,I-ORM
,ridges,NNS,I-ORM
,having,VBG,I-ORM
,almost,RB,I-ORM
,vertical,JJ,I-ORM
,slopes,NNS,I-ORM
,and,CC,O
,a,DT,O
,relief,NN,O
,of,IN,O
,as,RB,O
,much,RB,O
,as,IN,O
,120,CD,O
,meters,NNS,O
,.,.,O
,The,DT,O
,ridges,NNS,O
,rise,VBP,O
,above,IN,O
,forest,NN,O
,-,HYPH,O
,covered,VBN,O
,corridors,NNS,O
,and,CC,O
,depressions,NNS,O
,.,.,O
,Found,VBN,O
,in,IN,O
,New,NNP,O
,Guinea,NNP,O
,at,IN,O
,elevations,NNS,O
,of,IN,O
,"2,000",CD,O
,meters,NNS,O
,and,CC,O
,more,JJR,O
,.,.,O
Sentence: 811,arete,NN,B-FD
,and,CC,O
,pinnacle,JJ,O
,karst,NN,O
,:,:,O
,A,DT,O
,landscape,NN,O
,of,IN,O
,naked,JJ,O
,reticulated,VBN,O
,saw,NN,O
,-,HYPH,O
,topped,VBN,O
,ridges,NNS,O
,having,VBG,O
,almost,RB,O
,vertical,JJ,O
,slopes,NNS,O
,and,CC,O
,a,DT,O
,relief,NN,O
,of,IN,O
,as,RB,O
,much,RB,O
,as,IN,O
,120,CD,O
,meters,NNS,O
,.,.,O
,The,DT,O
,ridges,NNS,B-ORM
,rise,VBP,I-ORM
,above,IN,I-ORM
,forest,NN,I-ORM
,-,HYPH,I-ORM
,covered,VBN,I-ORM
,corridors,NNS,I-ORM
,and,CC,I-ORM
,depressions,NNS,I-ORM
,.,.,O
,Found,VBN,O
,in,IN,O
,New,NNP,O
,Guinea,NNP,O
,at,IN,O
,elevations,NNS,O
,of,IN,O
,"2,000",CD,O
,meters,NNS,O
,and,CC,O
,more,JJR,O
,.,.,O
Sentence: 820,bacon,NN,B-FD
,:,:,O
,Thin,JJ,B-ORM
,",",",",O
,elongated,VBN,O
,",",",",O
,translucent,JJ,O
,flowstone,NN,O
,having,VBG,O
,parallel,JJ,O
,colored,VBN,O
,bands,NNS,O
,on,IN,O
,or,CC,O
,projecting,VBG,O
,from,IN,O
,roofs,NNS,O
,and,CC,O
,walls,NNS,O
,of,IN,O
,some,DT,O
,caves,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,blanket,NN,O
,;,",",O
,curtain,NN,O
,;,:,O
,drapery,NN,O
,.,.,O
Sentence: 821,bacon,NN,B-FD
,:,:,O
,Thin,JJ,O
,",",",",O
,elongated,VBN,O
,",",",",O
,translucent,JJ,B-ORM
,flowstone,NN,O
,having,VBG,O
,parallel,JJ,O
,colored,VBN,O
,bands,NNS,O
,on,IN,O
,or,CC,O
,projecting,VBG,O
,from,IN,O
,roofs,NNS,O
,and,CC,O
,walls,NNS,O
,of,IN,O
,some,DT,O
,caves,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,blanket,NN,O
,;,",",O
,curtain,NN,O
,;,:,O
,drapery,NN,O
,.,.,O
Sentence: 822,bacon,NN,B-FD
,:,:,O
,Thin,JJ,O
,",",",",O
,elongated,VBN,B-ORM
,",",",",O
,translucent,JJ,O
,flowstone,NN,O
,having,VBG,O
,parallel,JJ,O
,colored,VBN,O
,bands,NNS,O
,on,IN,O
,or,CC,O
,projecting,VBG,O
,from,IN,O
,roofs,NNS,O
,and,CC,O
,walls,NNS,O
,of,IN,O
,some,DT,O
,caves,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,blanket,NN,O
,;,",",O
,curtain,NN,O
,;,:,O
,drapery,NN,O
,.,.,O
Sentence: 828,beachrock,NN,B-FD
,:,:,O
,A,DT,O
,friable,JJ,B-ORM
,to,IN,I-ORM
,indurated,VBN,I-ORM
,rock,NN,O
,consisting,VBG,O
,of,IN,O
,sand,NN,O
,grains,NNS,O
,of,IN,O
,various,JJ,O
,minerals,NNS,O
,cemented,VBN,O
,by,IN,O
,calcium,NN,O
,carbonate,NN,O
,;,:,O
,occurs,VBZ,O
,in,IN,O
,thin,JJ,O
,beds,NNS,O
,dipping,VBG,O
,seaward,RB,O
,at,IN,O
,less,JJR,O
,than,IN,O
,15,CD,O
,°,NNS,O
,.,.,O
,Also,RB,O
,known,VBN,O
,as,IN,O
,beach,NN,O
,standstone,NN,O
,.,.,O
Sentence: 835,blade,NN,B-FD
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,thin,JJ,O
,sharp,JJ,O
,projection,NN,O
,jutting,VBG,O
,out,RP,O
,from,IN,O
,roof,NN,O
,",",",",O
,wall,NN,O
,",",",",O
,or,CC,O
,floor,NN,O
,",",",",O
,of,IN,B-ORM
,which,WDT,I-ORM
,it,PRP,I-ORM
,is,VBZ,I-ORM
,an,DT,I-ORM
,integral,JJ,I-ORM
,part,NN,I-ORM
,;,:,O
,generally,RB,O
,the,DT,O
,remains,NNS,O
,of,IN,O
,a,DT,O
,partition,NN,O
,or,CC,O
,bridge,NN,O
,.,.,O
Sentence: 836,blade,NN,B-FD
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,thin,JJ,B-ORM
,sharp,JJ,O
,projection,NN,O
,jutting,VBG,O
,out,RP,O
,from,IN,O
,roof,NN,O
,",",",",O
,wall,NN,O
,",",",",O
,or,CC,O
,floor,NN,O
,",",",",O
,of,IN,O
,which,WDT,O
,it,PRP,O
,is,VBZ,O
,an,DT,O
,integral,JJ,O
,part,NN,O
,;,:,O
,generally,RB,O
,the,DT,O
,remains,NNS,O
,of,IN,O
,a,DT,O
,partition,NN,O
,or,CC,O
,bridge,NN,O
,.,.,O
Sentence: 837,blade,NN,B-FD
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,thin,JJ,O
,sharp,JJ,B-ORM
,projection,NN,O
,jutting,VBG,O
,out,RP,O
,from,IN,O
,roof,NN,O
,",",",",O
,wall,NN,O
,",",",",O
,or,CC,O
,floor,NN,O
,",",",",O
,of,IN,O
,which,WDT,O
,it,PRP,O
,is,VBZ,O
,an,DT,O
,integral,JJ,O
,part,NN,O
,;,:,O
,generally,RB,O
,the,DT,O
,remains,NNS,O
,of,IN,O
,a,DT,O
,partition,NN,O
,or,CC,O
,bridge,NN,O
,.,.,O
Sentence: 842,A,DT,O
,tecto-karstic,JJ,B-FD
,hollow,NN,I-FD
,is,VBZ,O
,a,DT,O
,closed,VBN,B-ORM
,basin,NN,I-ORM
,that,WDT,O
,developed,VBD,O
,inside,IN,O
,a,DT,O
,tectonic,JJ,O
,depression,NN,O
,that,WDT,O
,also,RB,O
,evolved,VBD,O
,through,IN,O
,karst,JJ,O
,processes,NNS,O
,.,.,O
Sentence: 845,Poljes,NNP,B-FD
,are,VBP,O
,the,DT,O
,largest,JJS,O
,closed,VBN,B-ORM
,depressions,NNS,I-ORM
,observed,VBN,O
,in,IN,O
,the,DT,O
,karst,JJ,O
,terrains,NNS,O
,.,.,O
,largest,JJS,O
,closed,VBN,O
,depressions,NNS,O
Sentence: 850,In,IN,O
,1895,CD,O
,",",",",O
,Cvijic,NNP,O
,defined,VBD,O
,a,DT,O
,polje,NN,B-FD
,as,IN,O
,a,DT,O
,large,JJ,O
,karst,NN,O
,depression,NN,O
,",",",",O
,with,IN,B-ORM
,a,DT,I-ORM
,wide,JJ,I-ORM
,",",",",I-ORM
,flat,JJ,I-ORM
,and,CC,I-ORM
,nearly,RB,I-ORM
,horizontal,JJ,I-ORM
,floor,NN,I-ORM
,",",",",I-ORM
,completely,RB,I-ORM
,enclosed,VBN,I-ORM
,between,IN,I-ORM
,steep,JJ,I-ORM
,slopes,NNS,I-ORM
,.,.,O
Sentence: 856,A,DT,O
,base,NN,B-FD
,-,HYPH,I-FD
,level,NN,I-FD
,polje,NN,I-FD
,is,VBZ,O
,a,DT,O
,polje,NN,O
,with,IN,B-ORM
,a,DT,I-ORM
,floor,NN,I-ORM
,cut,VBN,I-ORM
,entirely,RB,I-ORM
,across,IN,I-ORM
,karst,JJ,I-ORM
,rocks,NNS,I-ORM
,and,CC,O
,is,VBZ,O
,affected,VBN,O
,by,IN,O
,the,DT,O
,vertical,JJ,O
,oscillations,NNS,O
,of,IN,O
,the,DT,O
,water,NN,O
,table,NN,O
,;,:,O
,consequently,RB,O
,",",",",O
,it,PRP,O
,is,VBZ,O
,inundated,VBN,O
,during,IN,O
,high,JJ,O
,-,HYPH,O
,level,NN,O
,periods,NNS,O
,.,.,O
Sentence: 865,The,DT,O
,flank,NN,B-FD
,margin,NN,I-FD
,caves,NNS,I-FD
,are,VBP,O
,a,DT,O
,series,NN,B-ORM
,of,IN,I-ORM
,oval,JJ,I-ORM
,rooms,NNS,I-ORM
,from,IN,O
,pore,NN,O
,size,NN,O
,up,RP,O
,to,IN,O
,large,JJ,O
,chambers,NNS,O
,",",",",O
,which,WDT,O
,tend,VBP,O
,to,TO,O
,be,VB,O
,extensive,JJ,O
,in,IN,O
,the,DT,O
,horizontal,JJ,O
,direction,NN,O
,",",",",O
,but,CC,O
,limited,VBN,O
,in,IN,O
,the,DT,O
,vertical,JJ,O
,direction,NN,O
,",",",",O
,a,DT,O
,result,NN,O
,of,IN,O
,developing,VBG,O
,in,IN,O
,the,DT,O
,thinning,NN,O
,margin,NN,O
,of,IN,O
,the,DT,O
,freshwater,NN,O
,lens,NN,O
,(,-LRB-,O
,Fig,NNP,O
,.,.,O
Sentence: 870,Blue,NNP,B-FD
,holes,NNS,I-FD
,are,VBP,O
,defined,VBN,O
,as,IN,O
,subsurface,JJ,O
,voids,NNS,O
,that,WDT,O
,are,VBP,O
,developed,VBN,O
,in,IN,O
,carbonate,NN,O
,banks,NNS,O
,and,CC,O
,islands,NNS,O
,;,:,O
,are,VBP,O
,open,JJ,B-ORM
,to,IN,I-ORM
,the,DT,I-ORM
,Earth,NNP,I-ORM
,’,POS,I-ORM
,s,POS,I-ORM
,surface,NN,I-ORM
,;,:,O
,contain,VB,O
,tidally,RB,O
,-,HYPH,O
,influenced,VBN,O
,waters,NNS,O
,of,IN,O
,fresh,JJ,O
,",",",",O
,marine,NN,O
,",",",",O
,or,CC,O
,mixed,VBN,O
,chemistry,NN,O
,;,:,O
,extend,VB,O
,below,IN,O
,sea,NN,O
,level,NN,O
,for,IN,O
,a,DT,O
,majority,NN,O
,of,IN,O
,their,PRP$,O
,depth,NN,O
,;,",",O
,and,CC,O
,may,MD,O
,provide,VB,O
,access,NN,O
,to,IN,O
,submerged,VBN,O
,cave,NN,O
,passages,NNS,O
,.,.,O
Sentence: 871,Blue,NNP,B-FD
,holes,NNS,I-FD
,are,VBP,O
,defined,VBN,O
,as,IN,O
,subsurface,JJ,B-ORM
,voids,NNS,I-ORM
,that,WDT,O
,are,VBP,O
,developed,VBN,O
,in,IN,O
,carbonate,NN,O
,banks,NNS,O
,and,CC,O
,islands,NNS,O
,;,:,O
,are,VBP,O
,open,JJ,O
,to,IN,O
,the,DT,O
,Earth,NNP,O
,’,POS,O
,s,POS,O
,surface,NN,O
,;,:,O
,contain,VB,O
,tidally,RB,O
,-,HYPH,O
,influenced,VBN,O
,waters,NNS,O
,of,IN,O
,fresh,JJ,O
,",",",",O
,marine,NN,O
,",",",",O
,or,CC,O
,mixed,VBN,O
,chemistry,NN,O
,;,:,O
,extend,VB,O
,below,IN,O
,sea,NN,O
,level,NN,O
,for,IN,O
,a,DT,O
,majority,NN,O
,of,IN,O
,their,PRP$,O
,depth,NN,O
,;,",",O
,and,CC,O
,may,MD,O
,provide,VB,O
,access,NN,O
,to,IN,O
,submerged,VBN,O
,cave,NN,O
,passages,NNS,O
,.,.,O
Sentence: 889,Karst,JJ,B-FD
,poljes,NNS,I-FD
,are,VBP,O
,large,JJ,O
,karst,JJ,O
,depressions,NNS,B-ORM
,with,IN,I-ORM
,flat,JJ,I-ORM
,bottoms,NNS,I-ORM
,",",",",O
,which,WDT,O
,are,VBP,O
,the,DT,O
,result,NN,O
,of,IN,O
,solutional,JJ,O
,processes,NNS,O
,and,CC,O
,karst,JJ,O
,water,NN,O
,drainage,NN,O
,.,.,O
Sentence: 893,Remnants,NNS,O
,of,IN,O
,old,JJ,O
,river,NN,O
,streams,NNS,O
,are,VBP,O
,dry,JJ,B-FD
,valleys,NNS,I-FD
,",",",",O
,which,WDT,O
,lack,VBP,B-ORM
,an,DT,I-ORM
,active,JJ,I-ORM
,watercourse,NN,I-ORM
,over,IN,I-ORM
,all,DT,I-ORM
,or,CC,I-ORM
,parts,NNS,I-ORM
,of,IN,I-ORM
,their,PRP$,I-ORM
,length,NN,I-ORM
,for,IN,O
,at,IN,O
,least,JJS,O
,part,NN,O
,of,IN,O
,the,DT,O
,year,NN,O
,",",",",O
,because,IN,O
,water,NN,O
,is,VBZ,O
,lost,VBN,O
,in,IN,O
,karst,NN,O
,or,CC,O
,is,VBZ,O
,in,IN,O
,a,DT,O
,much,RB,O
,lower,JJR,O
,position,NN,O
,.,.,O
Sentence: 897,breccia,NN,B-FD
,-,HYPH,O
,angular,JJ,B-ORM
,fragments,NNS,I-ORM
,of,IN,I-ORM
,rock,NN,I-ORM
,and,CC,O
,/,",",O
,or,CC,O
,fossils,NNS,O
,cemented,VBN,O
,together,RB,O
,or,CC,O
,with,IN,O
,a,DT,O
,matrix,NN,O
,of,IN,O
,finer,JJ,O
,sediment,NN,O
,of,IN,O
,rock,NN,O
Sentence: 899,canopy,NN,B-FD
,-,HYPH,O
,a,DT,O
,compound,NN,O
,speleothem,NN,O
,consisting,VBG,B-ORM
,of,IN,I-ORM
,a,DT,I-ORM
,flowstone,NN,I-ORM
,cover,NN,I-ORM
,of,IN,I-ORM
,a,DT,I-ORM
,bedrock,JJ,I-ORM
,projection,NN,I-ORM
,and,CC,I-ORM
,of,IN,I-ORM
,a,DT,I-ORM
,fringe,NN,I-ORM
,of,IN,I-ORM
,stalactites,NNS,I-ORM
,or,CC,I-ORM
,shawls,NNS,I-ORM
,on,IN,I-ORM
,the,DT,I-ORM
,outer,JJ,I-ORM
,edge,NN,I-ORM
,.,.,O
Sentence: 902,canyon,NN,B-FD
,-,HYPH,O
,a,DT,O
,deep,JJ,B-ORM
,valley,NN,I-ORM
,with,IN,I-ORM
,steep,NN,I-ORM
,to,IN,I-ORM
,vertical,JJ,I-ORM
,walls,NNS,I-ORM
,;,:,O
,in,IN,O
,karst,NN,O
,frequently,RB,O
,formed,VBN,O
,by,IN,O
,a,DT,O
,river,NN,O
,rising,VBG,O
,on,IN,O
,impervious,JJ,O
,rocks,NNS,O
,outside,IN,O
,the,DT,O
,karst,NN,O
,area,NN,O
,.,.,O
Sentence: 905,canyon,NN,B-FD
,-,HYPH,O
,a,DT,O
,deep,JJ,B-ORM
,",",",",I-ORM
,elongated,VBN,I-ORM
,cavity,NN,I-ORM
,cut,VBN,O
,by,IN,O
,running,VBG,O
,water,NN,O
,in,IN,O
,the,DT,O
,roof,NN,O
,or,CC,O
,floor,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,forming,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
Sentence: 913,cave,NN,B-FD
,blister,NN,I-FD
,-,",",O
,an,DT,O
,almost,RB,B-ORM
,perfect,JJ,I-ORM
,hemisphere,NN,I-ORM
,of,IN,O
,egg,NN,O
,-,HYPH,O
,shell,NN,O
,calcite,NN,O
,.,.,O
Sentence: 915,cave,VB,B-FD
,coral,JJ,I-FD
,-,HYPH,O
,very,RB,O
,small,JJ,O
,speleothems,NNS,O
,consisting,VBG,B-ORM
,of,IN,I-ORM
,short,JJ,I-ORM
,stalks,NNS,I-ORM
,with,IN,I-ORM
,bulbous,JJ,I-ORM
,ends,NNS,I-ORM
,",",",",O
,usually,RB,O
,occurring,VBG,O
,in,IN,O
,numbers,NNS,O
,in,IN,O
,patches,NNS,O
,.,.,O
Sentence: 916,cave,VB,B-FD
,coral,JJ,I-FD
,-,HYPH,O
,very,RB,O
,small,JJ,O
,speleothems,NNS,O
,consisting,VBG,O
,of,IN,O
,short,JJ,O
,stalks,NNS,O
,with,IN,O
,bulbous,JJ,O
,ends,NNS,O
,",",",",O
,usually,RB,B-ORM
,occurring,VBG,I-ORM
,in,IN,I-ORM
,numbers,NNS,I-ORM
,in,IN,I-ORM
,patches,NNS,I-ORM
,.,.,O
Sentence: 929,cave,NN,B-FD
,pearl,NN,I-FD
,-,",",O
,a,DT,O
,smooth,JJ,O
,",",",",O
,polished,VBN,B-ORM
,and,CC,O
,rounded,VBN,O
,speleothem,NN,O
,found,VBN,O
,in,IN,O
,shallow,JJ,O
,hollows,NNS,O
,into,IN,O
,which,WDT,O
,water,NN,O
,drips,VBZ,O
,.,.,O
Sentence: 930,cave,NN,B-FD
,pearl,NN,I-FD
,-,",",O
,a,DT,O
,smooth,JJ,B-ORM
,",",",",O
,polished,VBN,O
,and,CC,O
,rounded,VBN,O
,speleothem,NN,O
,found,VBN,O
,in,IN,O
,shallow,JJ,O
,hollows,NNS,O
,into,IN,O
,which,WDT,O
,water,NN,O
,drips,VBZ,O
,.,.,O
Sentence: 931,cave,NN,B-FD
,pearl,NN,I-FD
,-,",",O
,a,DT,O
,smooth,JJ,O
,",",",",O
,polished,VBN,O
,and,CC,O
,rounded,VBN,B-ORM
,speleothem,NN,O
,found,VBN,O
,in,IN,O
,shallow,JJ,O
,hollows,NNS,O
,into,IN,O
,which,WDT,O
,water,NN,O
,drips,VBZ,O
,.,.,O
Sentence: 945,cenote,NN,B-FD
,-,HYPH,O
,a,DT,O
,partly,RB,O
,water,NN,O
,-,HYPH,O
,tilled,VBN,O
,",",",",O
,wall,NN,B-ORM
,-,HYPH,I-ORM
,sided,VBN,I-ORM
,doline,NN,O
,.,.,O
Sentence: 951,cenote,NN,B-FD
,:,:,O
,Steep,JJ,B-ORM
,-,HYPH,I-ORM
,walled,VBN,I-ORM
,natural,JJ,O
,well,RB,O
,that,WDT,O
,extends,VBZ,O
,below,IN,O
,the,DT,O
,water,NN,O
,tabl,NN,O
,?,.,O
,;,",",O
,generally,RB,O
,caused,VBN,O
,by,IN,O
,collapse,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,roof,NN,O
,.,.,O
,Term,NN,O
,used,VBN,O
,only,RB,O
,for,IN,O
,features,NNS,O
,in,IN,O
,Yucatan,NNP,O
,.,.,O
,See,VB,O
,also,RB,O
,natural,JJ,O
,well,RB,O
,.,.,O
Sentence: 957,chalk,VB,B-FD
,:,:,O
,Soft,JJ,B-ORM
,poorly,RB,I-ORM
,indurated,VBN,I-ORM
,limestone,NN,O
,",",",",O
,generally,RB,O
,light,JJ,O
,in,IN,O
,color,NN,O
,;,:,O
,commonly,RB,O
,composed,VBN,O
,of,IN,O
,the,DT,O
,tests,NNS,O
,of,IN,O
,floating,VBG,O
,microorganisms,NNS,O
,in,IN,O
,a,DT,O
,matrix,NN,O
,of,IN,O
,verv,DT,O
,finely,RB,O
,crystalline,JJ,O
,calcite,NN,O
,.,.,O
Sentence: 964,chasm,NN,B-FD
,:,:,O
,A,DT,O
,deep,JJ,O
,",",",",O
,fairly,RB,B-ORM
,narrow,JJ,I-ORM
,breach,NN,O
,in,IN,O
,the,DT,O
,earth,NN,O
,'s,POS,O
,surface,NN,O
,;,:,O
,an,DT,O
,abyss,NN,O
,;,:,O
,a,DT,O
,gorge,NN,O
,;,:,O
,a,DT,O
,deep,JJ,O
,canyon,NN,O
,.,.,O
Sentence: 965,chasm,NN,B-FD
,:,:,O
,A,DT,O
,deep,JJ,B-ORM
,",",",",O
,fairly,RB,O
,narrow,JJ,O
,breach,NN,O
,in,IN,O
,the,DT,O
,earth,NN,O
,'s,POS,O
,surface,NN,O
,;,:,O
,an,DT,O
,abyss,NN,O
,;,:,O
,a,DT,O
,gorge,NN,O
,;,:,O
,a,DT,O
,deep,JJ,O
,canyon,NN,O
,.,.,O
Sentence: 968,chimney,NN,B-FD
,:,:,O
,A,DT,B-ORM
,narrow,JJ,I-ORM
,vertical,JJ,I-ORM
,shaft,NN,I-ORM
,in,IN,O
,the,DT,O
,roof,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,generally,RB,O
,smaller,JJR,O
,than,IN,O
,an,DT,O
,aven,NN,O
,;,:,O
,a,DT,O
,dome,NN,O
,pit,NN,O
,.,.,O
Sentence: 978,chute,NN,B-FD
,:,:,O
,An,DT,O
,inclined,JJ,B-ORM
,channel,NN,I-ORM
,or,CC,I-ORM
,trough,NN,I-ORM
,in,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 992,clint,NNP,B-FD
,:,:,O
,Slabs,NNS,O
,of,IN,O
,limestone,NN,O
,",",",",O
,parallel,JJ,O
,to,IN,O
,the,DT,O
,bedding,NN,O
,",",",",O
