Sentence #,Word,POS,Tag
,in,IN,O
,a,DT,O
,Kegelkarst,NNP,O
,.,.,O
Sentence: 1001,cockpit,NN,B-OBJ
,:,:,O
,A,DT,O
,star,NN,B-SUBJ
,-,HYPH,I-SUBJ
,shaped,VBN,I-SUBJ
,depression,NN,O
,having,VBG,O
,a,DT,O
,conical,JJ,O
,or,CC,O
,slightly,RB,O
,concave,JJ,O
,floor,NN,O
,.,.,O
,The,DT,O
,surrounding,VBG,O
,hill,NN,O
,slopes,NNS,O
,are,VBP,O
,steep,JJ,O
,and,CC,O
,convex,JJ,O
,.,.,O
,Cockpits,NNS,O
,are,VBP,O
,the,DT,O
,common,JJ,O
,type,NN,O
,of,IN,O
,closed,VBN,O
,depressions,NNS,O
,in,IN,O
,a,DT,O
,Kegelkarst,NNP,O
,.,.,O
Sentence: 1002,cockpit,NN,B-OBJ
,:,:,O
,A,DT,O
,star,NN,O
,-,HYPH,O
,shaped,VBN,O
,depression,NN,O
,having,VBG,O
,a,DT,O
,conical,JJ,O
,or,CC,O
,slightly,RB,O
,concave,JJ,O
,floor,NN,O
,.,.,O
,The,DT,O
,surrounding,VBG,O
,hill,NN,O
,slopes,NNS,O
,are,VBP,O
,steep,JJ,O
,and,CC,O
,convex,JJ,O
,.,.,O
,Cockpits,NNS,B-SUBJ
,are,VBP,I-SUBJ
,the,DT,I-SUBJ
,common,JJ,I-SUBJ
,type,NN,I-SUBJ
,of,IN,I-SUBJ
,closed,VBN,I-SUBJ
,depressions,NNS,I-SUBJ
,in,IN,I-SUBJ
,a,DT,I-SUBJ
,Kegelkarst,NNP,I-SUBJ
,.,.,O
Sentence: 1004,cockpit,NN,B-OBJ
,karst,NN,I-OBJ
,:,:,O
,Tropical,JJ,O
,karst,NN,B-SUBJ
,topography,NN,I-SUBJ
,containing,VBG,O
,many,JJ,O
,closed,VBN,O
,depressions,NNS,O
,surrounded,VBN,O
,by,IN,O
,conical,JJ,O
,hills,NNS,O
,.,.,O
,Divided,VBN,O
,by,IN,O
,French,JJ,O
,and,CC,O
,German,JJ,O
,geographers,NNS,O
,into,IN,O
,several,JJ,O
,types,NNS,O
,depending,VBG,O
,on,IN,O
,shape,NN,O
,of,IN,O
,hills,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,cone,NN,O
,karst,NN,O
,;,:,O
,Halbkugel,NNP,O
,-,HYPH,O
,karst,NN,O
,;,:,O
,Kegelkarst,NNP,O
,;,:,O
,Spitzkegelkarst,NNP,O
,;,:,O
,tower,NN,O
,karst,NN,O
,.,.,O
Sentence: 1005,cockpit,NN,B-OBJ
,karst,NN,I-OBJ
,:,:,O
,Tropical,JJ,B-SUBJ
,karst,NN,O
,topography,NN,O
,containing,VBG,O
,many,JJ,O
,closed,VBN,O
,depressions,NNS,O
,surrounded,VBN,O
,by,IN,O
,conical,JJ,O
,hills,NNS,O
,.,.,O
,Divided,VBN,O
,by,IN,O
,French,JJ,O
,and,CC,O
,German,JJ,O
,geographers,NNS,O
,into,IN,O
,several,JJ,O
,types,NNS,O
,depending,VBG,O
,on,IN,O
,shape,NN,O
,of,IN,O
,hills,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,cone,NN,O
,karst,NN,O
,;,:,O
,Halbkugel,NNP,O
,-,HYPH,O
,karst,NN,O
,;,:,O
,Kegelkarst,NNP,O
,;,:,O
,Spitzkegelkarst,NNP,O
,;,:,O
,tower,NN,O
,karst,NN,O
,.,.,O
Sentence: 1006,rill,NN,B-OBJ
,:,:,O
,Small,JJ,O
,solution,NN,O
,groove,NN,B-SUBJ
,on,IN,O
,surface,NN,O
,exposures,NNS,O
,of,IN,O
,limestone,NN,O
,;,:,O
,most,RBS,O
,common,JJ,O
,in,IN,O
,arid,JJ,O
,or,CC,O
,semiarid,JJ,O
,areas,NNS,O
,.,.,O
Sentence: 1007,rill,NN,B-OBJ
,:,:,O
,Small,JJ,O
,solution,NN,B-SUBJ
,groove,NN,O
,on,IN,O
,surface,NN,O
,exposures,NNS,O
,of,IN,O
,limestone,NN,O
,;,:,O
,most,RBS,O
,common,JJ,O
,in,IN,O
,arid,JJ,O
,or,CC,O
,semiarid,JJ,O
,areas,NNS,O
,.,.,O
Sentence: 1008,rill,NN,B-OBJ
,:,:,O
,Small,JJ,O
,solution,NN,O
,groove,NN,O
,on,IN,O
,surface,NN,O
,exposures,NNS,O
,of,IN,O
,limestone,NN,O
,;,:,O
,most,RBS,B-SUBJ
,common,JJ,I-SUBJ
,in,IN,I-SUBJ
,arid,JJ,I-SUBJ
,or,CC,I-SUBJ
,semiarid,JJ,I-SUBJ
,areas,NNS,I-SUBJ
,.,.,O
Sentence: 1009,rill,NN,B-OBJ
,:,:,O
,Small,JJ,O
,solution,NN,O
,groove,NN,O
,on,IN,B-SUBJ
,surface,NN,I-SUBJ
,exposures,NNS,I-SUBJ
,of,IN,I-SUBJ
,limestone,NN,I-SUBJ
,;,:,O
,most,RBS,O
,common,JJ,O
,in,IN,O
,arid,JJ,O
,or,CC,O
,semiarid,JJ,O
,areas,NNS,O
,.,.,O
Sentence: 1010,rill,NN,B-OBJ
,:,:,O
,Small,JJ,B-SUBJ
,solution,NN,O
,groove,NN,O
,on,IN,O
,surface,NN,O
,exposures,NNS,O
,of,IN,O
,limestone,NN,O
,;,:,O
,most,RBS,O
,common,JJ,O
,in,IN,O
,arid,JJ,O
,or,CC,O
,semiarid,JJ,O
,areas,NNS,O
,.,.,O
Sentence: 1011,Rillenstein,NNP,B-OBJ
,:,:,O
,Microsolution,NNP,B-SUBJ
,grooves,VBZ,O
,and,CC,O
,pitting,VBG,O
,on,IN,O
,rock,NN,O
,surface,NN,O
,.,.,O
Sentence: 1012,Rillenstein,NNP,B-OBJ
,:,:,O
,Microsolution,NNP,O
,grooves,VBZ,O
,and,CC,O
,pitting,VBG,O
,on,IN,B-SUBJ
,rock,NN,I-SUBJ
,surface,NN,I-SUBJ
,.,.,O
Sentence: 1013,rimstone,NN,B-OBJ
,:,:,O
,Calcareous,JJ,B-SUBJ
,deposits,NNS,O
,formed,VBN,O
,around,IN,O
,the,DT,O
,rims,NNS,O
,of,IN,O
,overflowing,VBG,O
,basins,NNS,O
,",",",",O
,especially,RB,O
,in,IN,O
,caves,NNS,O
,.,.,O
Sentence: 1014,rimstone,NN,B-OBJ
,:,:,O
,Calcareous,JJ,O
,deposits,NNS,O
,formed,VBN,B-SUBJ
,around,IN,I-SUBJ
,the,DT,I-SUBJ
,rims,NNS,I-SUBJ
,of,IN,I-SUBJ
,overflowing,VBG,I-SUBJ
,basins,NNS,I-SUBJ
,",",",",I-SUBJ
,especially,RB,I-SUBJ
,in,IN,I-SUBJ
,caves,NNS,I-SUBJ
,.,.,O
Sentence: 1015,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,B-OBJ
,dam,NN,I-OBJ
,:,:,O
,A,DT,O
,wall,NN,B-SUBJ
,-,HYPH,I-SUBJ
,shaped,VBN,I-SUBJ
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1016,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,B-OBJ
,dam,NN,I-OBJ
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,B-SUBJ
,impounds,VBZ,I-SUBJ
,pools,NNS,I-SUBJ
,of,IN,I-SUBJ
,water,NN,I-SUBJ
,in,IN,I-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",I-SUBJ
,and,CC,I-SUBJ
,in,IN,I-SUBJ
,cascades,NNS,I-SUBJ
,of,IN,I-SUBJ
,streams,NNS,I-SUBJ
,saturated,VBN,I-SUBJ
,with,IN,I-SUBJ
,calcium,NN,I-SUBJ
,bicarbonate,NN,I-SUBJ
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1017,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,B-OBJ
,dam,NN,I-OBJ
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,B-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1018,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,B-OBJ
,barrier,NN,I-OBJ
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,B-SUBJ
,-,HYPH,I-SUBJ
,shaped,VBN,I-SUBJ
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1019,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,B-OBJ
,barrier,NN,I-OBJ
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,B-SUBJ
,impounds,VBZ,I-SUBJ
,pools,NNS,I-SUBJ
,of,IN,I-SUBJ
,water,NN,I-SUBJ
,in,IN,I-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",I-SUBJ
,and,CC,I-SUBJ
,in,IN,I-SUBJ
,cascades,NNS,I-SUBJ
,of,IN,I-SUBJ
,streams,NNS,I-SUBJ
,saturated,VBN,I-SUBJ
,with,IN,I-SUBJ
,calcium,NN,I-SUBJ
,bicarbonate,NN,I-SUBJ
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1020,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,B-OBJ
,barrier,NN,I-OBJ
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,B-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1021,rimstone,JJ,B-OBJ
,barrage,NN,I-OBJ
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,B-SUBJ
,-,HYPH,I-SUBJ
,shaped,VBN,I-SUBJ
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1022,rimstone,JJ,B-OBJ
,barrage,NN,I-OBJ
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,B-SUBJ
,impounds,VBZ,I-SUBJ
,pools,NNS,I-SUBJ
,of,IN,I-SUBJ
,water,NN,I-SUBJ
,in,IN,I-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",I-SUBJ
,and,CC,I-SUBJ
,in,IN,I-SUBJ
,cascades,NNS,I-SUBJ
,of,IN,I-SUBJ
,streams,NNS,I-SUBJ
,saturated,VBN,I-SUBJ
,with,IN,I-SUBJ
,calcium,NN,I-SUBJ
,bicarbonate,NN,I-SUBJ
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1023,rimstone,JJ,B-OBJ
,barrage,NN,I-OBJ
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,B-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1024,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,B-SUBJ
,-,HYPH,I-SUBJ
,shaped,VBN,I-SUBJ
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,B-OBJ
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1025,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,B-SUBJ
,impounds,VBZ,I-SUBJ
,pools,NNS,I-SUBJ
,of,IN,I-SUBJ
,water,NN,I-SUBJ
,in,IN,I-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",I-SUBJ
,and,CC,I-SUBJ
,in,IN,I-SUBJ
,cascades,NNS,I-SUBJ
,of,IN,I-SUBJ
,streams,NNS,I-SUBJ
,saturated,VBN,I-SUBJ
,with,IN,I-SUBJ
,calcium,NN,I-SUBJ
,bicarbonate,NN,I-SUBJ
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,B-OBJ
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1026,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,O
,-,HYPH,O
,shaped,VBN,O
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,B-SUBJ
,caves,NNS,I-SUBJ
,",",",",I-SUBJ
,around,IN,I-SUBJ
,springs,NNS,I-SUBJ
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,B-OBJ
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1027,rimstone,NN,B-OBJ
,pool,NN,I-OBJ
,:,:,O
,Pool,NN,B-SUBJ
,kept,VBN,O
,in,IN,O
,place,NN,O
,by,IN,O
,a,DT,O
,rimstone,NN,O
,dam,NN,O
,.,.,O
Sentence: 1028,rimstone,NN,B-OBJ
,pool,NN,I-OBJ
,:,:,O
,Pool,NN,O
,kept,VBN,B-SUBJ
,in,IN,I-SUBJ
,place,NN,I-SUBJ
,by,IN,I-SUBJ
,a,DT,I-SUBJ
,rimstone,NN,I-SUBJ
,dam,NN,I-SUBJ
,.,.,O
Sentence: 1029,rise,NN,B-OBJ
,:,:,O
,Spring,NN,O
,rising,VBG,O
,from,IN,O
,fractures,NNS,O
,in,IN,B-SUBJ
,limestone,NN,I-SUBJ
,.,.,O
,Point,NN,O
,at,IN,O
,which,WDT,O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,comes,VBZ,O
,to,IN,O
,the,DT,O
,surface,NN,O
,.,.,O
,in,IN,O
,limestone,NN,O
Sentence: 1031,rise,NN,B-OBJ
,:,:,O
,Spring,NN,B-SUBJ
,rising,VBG,O
,from,IN,O
,fractures,NNS,O
,in,IN,O
,limestone,NN,O
,.,.,O
,Point,NN,O
,at,IN,O
,which,WDT,O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,comes,VBZ,O
,to,IN,O
,the,DT,O
,surface,NN,O
,.,.,O
,in,IN,O
,limestone,NN,O
Sentence: 1032,rise,NN,B-OBJ
,:,:,O
,Spring,NN,O
,rising,VBG,B-SUBJ
,from,IN,I-SUBJ
,fractures,NNS,I-SUBJ
,in,IN,I-SUBJ
,limestone,NN,I-SUBJ
,.,.,O
,Point,NN,O
,at,IN,O
,which,WDT,O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,comes,VBZ,O
,to,IN,O
,the,DT,O
,surface,NN,O
,.,.,O
,in,IN,O
,limestone,NN,O
Sentence: 1033,rock,NN,B-OBJ
,pillar,NN,I-OBJ
,:,:,O
,A,DT,O
,residual,JJ,O
,isolated,VBN,O
,mass,NN,B-SUBJ
,of,IN,I-SUBJ
,bedrock,NN,I-SUBJ
,linking,VBG,O
,the,DT,O
,roof,NN,O
,or,CC,O
,overhanging,VBG,O
,wall,NN,O
,and,CC,O
,floor,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,in,IN,O
,contrast,NN,O
,with,IN,O
,a,DT,O
,column,NN,O
,",",",",O
,which,WDT,O
,is,VBZ,O
,composed,VBN,O
,of,IN,O
,dripstone,NN,O
,or,CC,O
,flowstone,NN,O
,.,.,O
,mass,NN,O
,of,IN,O
,bedrock,NN,O
Sentence: 1034,rock,NN,B-OBJ
,pillar,NN,I-OBJ
,:,:,O
,A,DT,B-SUBJ
,residual,JJ,I-SUBJ
,isolated,VBN,I-SUBJ
,mass,NN,I-SUBJ
,of,IN,I-SUBJ
,bedrock,NN,I-SUBJ
,linking,VBG,I-SUBJ
,the,DT,I-SUBJ
,roof,NN,I-SUBJ
,or,CC,I-SUBJ
,overhanging,VBG,I-SUBJ
,wall,NN,I-SUBJ
,and,CC,I-SUBJ
,floor,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,cave,NN,I-SUBJ
,",",",",O
,in,IN,O
,contrast,NN,O
,with,IN,O
,a,DT,O
,column,NN,O
,",",",",O
,which,WDT,O
,is,VBZ,O
,composed,VBN,O
,of,IN,O
,dripstone,NN,O
,or,CC,O
,flowstone,NN,O
,.,.,O
,mass,NN,O
,of,IN,O
,bedrock,NN,O
Sentence: 1035,rock,NN,B-OBJ
,pinnacle,NN,I-OBJ
,:,:,O
,A,DT,O
,tall,JJ,O
,sharp,JJ,O
,projection,NN,B-SUBJ
,of,IN,I-SUBJ
,bedrock,NN,I-SUBJ
,rising,NN,O
,from,IN,O
,the,DT,O
,floor,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1036,rock,NN,B-OBJ
,pinnacle,NN,I-OBJ
,:,:,O
,A,DT,B-SUBJ
,tall,JJ,I-SUBJ
,sharp,JJ,I-SUBJ
,projection,NN,I-SUBJ
,of,IN,I-SUBJ
,bedrock,NN,I-SUBJ
,rising,NN,O
,from,IN,O
,the,DT,O
,floor,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1037,rock,NN,B-OBJ
,pinnacle,NN,I-OBJ
,:,:,O
,A,DT,O
,tall,JJ,O
,sharp,JJ,O
,projection,NN,O
,of,IN,O
,bedrock,NN,O
,rising,NN,B-SUBJ
,from,IN,I-SUBJ
,the,DT,I-SUBJ
,floor,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,cave,NN,I-SUBJ
,.,.,O
Sentence: 1038,rock,NN,B-OBJ
,shelter,NN,I-OBJ
,:,:,O
,Shallow,JJ,O
,cave,NN,O
,under,IN,O
,an,DT,O
,overhanging,VBG,O
,rock,NN,O
,ledge,NN,O
,.,.,O
,Many,JJ,O
,sea,NN,O
,caves,NNS,O
,are,VBP,O
,rock,NN,O
,shelters,NNS,O
,.,.,O
,Also,RB,B-SUBJ
,found,VBN,I-SUBJ
,in,IN,I-SUBJ
,limestone,NN,I-SUBJ
,and,CC,I-SUBJ
,other,JJ,I-SUBJ
,rock,NN,I-SUBJ
,types,NNS,I-SUBJ
,where,WRB,O
,streams,NNS,O
,have,VBP,O
,undercut,VBN,O
,their,PRP$,O
,banks,NNS,O
,at,IN,O
,bends,NNS,O
,",",",",O
,or,CC,O
,where,WRB,O
,there,EX,O
,has,VBZ,O
,been,VBN,O
,abrasion,NN,O
,by,IN,O
,blowing,VBG,O
,sand,NN,O
,.,.,O
,Common,JJ,O
,in,IN,O
,tropical,JJ,O
,areas,NNS,O
,at,IN,O
,places,NNS,O
,where,WRB,O
,a,DT,O
,secondarily,RB,O
,hardened,VBN,O
,layer,NN,O
,of,IN,O
,limestone,NN,O
,forms,VBZ,O
,a,DT,O
,ledge,NN,O
,that,WDT,O
,projects,VBZ,O
,over,IN,O
,unindurated,JJ,O
,limestone,NN,O
,.,.,O
Sentence: 1039,rock,NN,B-OBJ
,shelter,NN,I-OBJ
,:,:,O
,Shallow,JJ,O
,cave,NN,B-SUBJ
,under,IN,O
,an,DT,O
,overhanging,VBG,O
,rock,NN,O
,ledge,NN,O
,.,.,O
,Many,JJ,O
,sea,NN,O
,caves,NNS,O
,are,VBP,O
,rock,NN,O
,shelters,NNS,O
,.,.,O
,Also,RB,O
,found,VBN,O
,in,IN,O
,limestone,NN,O
,and,CC,O
,other,JJ,O
,rock,NN,O
,types,NNS,O
,where,WRB,O
,streams,NNS,O
,have,VBP,O
,undercut,VBN,O
,their,PRP$,O
,banks,NNS,O
,at,IN,O
,bends,NNS,O
,",",",",O
,or,CC,O
,where,WRB,O
,there,EX,O
,has,VBZ,O
,been,VBN,O
,abrasion,NN,O
,by,IN,O
,blowing,VBG,O
,sand,NN,O
,.,.,O
,Common,JJ,O
,in,IN,O
,tropical,JJ,O
,areas,NNS,O
,at,IN,O
,places,NNS,O
,where,WRB,O
,a,DT,O
,secondarily,RB,O
,hardened,VBN,O
,layer,NN,O
,of,IN,O
,limestone,NN,O
,forms,VBZ,O
,a,DT,O
,ledge,NN,O
,that,WDT,O
,projects,VBZ,O
,over,IN,O
,unindurated,JJ,O
,limestone,NN,O
,.,.,O
Sentence: 1040,rock,NN,B-OBJ
,shelter,NN,I-OBJ
,:,:,O
,Shallow,JJ,O
,cave,NN,O
,under,IN,O
,an,DT,O
,overhanging,VBG,O
,rock,NN,O
,ledge,NN,O
,.,.,O
,Many,JJ,O
,sea,NN,O
,caves,NNS,O
,are,VBP,O
,rock,NN,O
,shelters,NNS,O
,.,.,O
,Also,RB,O
,found,VBN,O
,in,IN,O
,limestone,NN,O
,and,CC,O
,other,JJ,O
,rock,NN,O
,types,NNS,O
,where,WRB,B-SUBJ
,streams,NNS,I-SUBJ
,have,VBP,I-SUBJ
,undercut,VBN,I-SUBJ
,their,PRP$,I-SUBJ
,banks,NNS,I-SUBJ
,at,IN,I-SUBJ
,bends,NNS,I-SUBJ
,",",",",I-SUBJ
,or,CC,I-SUBJ
,where,WRB,I-SUBJ
,there,EX,I-SUBJ
,has,VBZ,I-SUBJ
,been,VBN,I-SUBJ
,abrasion,NN,I-SUBJ
,by,IN,I-SUBJ
,blowing,VBG,I-SUBJ
,sand,NN,I-SUBJ
,.,.,O
,Common,JJ,O
,in,IN,O
,tropical,JJ,O
,areas,NNS,O
,at,IN,O
,places,NNS,O
,where,WRB,O
,a,DT,O
,secondarily,RB,O
,hardened,VBN,O
,layer,NN,O
,of,IN,O
,limestone,NN,O
,forms,VBZ,O
,a,DT,O
,ledge,NN,O
,that,WDT,O
,projects,VBZ,O
,over,IN,O
,unindurated,JJ,O
,limestone,NN,O
,.,.,O
Sentence: 1041,rock,NN,B-OBJ
,shelter,NN,I-OBJ
,:,:,O
,Shallow,JJ,B-SUBJ
,cave,NN,O
,under,IN,O
,an,DT,O
,overhanging,VBG,O
,rock,NN,O
,ledge,NN,O
,.,.,O
,Many,JJ,O
,sea,NN,O
,caves,NNS,O
,are,VBP,O
,rock,NN,O
,shelters,NNS,O
,.,.,O
,Also,RB,O
,found,VBN,O
,in,IN,O
,limestone,NN,O
,and,CC,O
,other,JJ,O
,rock,NN,O
,types,NNS,O
,where,WRB,O
,streams,NNS,O
,have,VBP,O
,undercut,VBN,O
,their,PRP$,O
,banks,NNS,O
,at,IN,O
,bends,NNS,O
,",",",",O
,or,CC,O
,where,WRB,O
,there,EX,O
,has,VBZ,O
,been,VBN,O
,abrasion,NN,O
,by,IN,O
,blowing,VBG,O
,sand,NN,O
,.,.,O
,Common,JJ,O
