Sentence #,Word,POS,Tag
,",",Z,O
,vrtač,Ncfpg,O
,ni,Va-r3s-y,O
,oziroma,Cc,O
,jih,Pp3mpg--y,O
,je,Va-r3s-n,O
,manj,Rgc,O
,.,Z,O
Sentence: 385,Kontaktni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,kras,Ncmsn,O
,na,Sl,B-COMPOSITION_MEDIUM
,stičišču,Ncnsl,I-COMPOSITION_MEDIUM
,prepustnih,Agpmpg,I-COMPOSITION_MEDIUM
,in,Cc,I-COMPOSITION_MEDIUM
,za,Sa,I-COMPOSITION_MEDIUM
,vodo,Ncfsa,I-COMPOSITION_MEDIUM
,neprepustnih,Agpfpg,I-COMPOSITION_MEDIUM
,kamnin,Ncfpg,I-COMPOSITION_MEDIUM
,.,Z,O
Sentence: 386,Polsuha,Agpfsn,B-DEFINIENDUM
,dolina,Ncfsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,suha,Agpfsn,B-GENUS
,dolina,Ncfsn,I-GENUS
,",",Z,O
,v,Sl,O
,kateri,Pq-fsl,O
,se,Px------y,O
,občasno,Rgp,O
,pojavlja,Vmpr3s,O
,površinski,Agpmsny,O
,vodni,Agpmsny,O
,tok,Ncmsn,O
,.,Z,O
Sentence: 387,Suhe,Agpfpn,B-DEFINIENDUM
,doline,Ncfpn,I-DEFINIENDUM
,so,Va-r3p-n,B-HAS_CAUSE
,posledica,Ncfsn,I-HAS_CAUSE
,razpada,Ncmsg,I-HAS_CAUSE
,površinske,Agpfsg,I-HAS_CAUSE
,rečne,Agpfsg,I-HAS_CAUSE
,mreže,Ncfsg,I-HAS_CAUSE
,.,Z,O
Sentence: 388,Suhe,Agpfpn,B-DEFINIENDUM
,doline,Ncfpn,I-DEFINIENDUM
,so,Va-r3p-n,B-HAS_LOCATION
,značilne,Agpfpn,I-HAS_LOCATION
,oblike,Ncfpn,I-HAS_LOCATION
,tako,Rgp,I-HAS_LOCATION
,za,Sa,I-HAS_LOCATION
,normalni,Agpmsay,I-HAS_LOCATION
,oziroma,Cc,I-HAS_LOCATION
,fluvialni,Agpmsay,I-HAS_LOCATION
,relief,Ncmsan,I-HAS_LOCATION
,",",Z,I-HAS_LOCATION
,kot,Cs,I-HAS_LOCATION
,tudi,Q,I-HAS_LOCATION
,za,Sa,I-HAS_LOCATION
,kraški,Agpmsay,I-HAS_LOCATION
,relief,Ncmsan,I-HAS_LOCATION
,.,Z,O
Sentence: 389,Osnovni,Agpmsny,O
,mehanizem,Ncmsn,O
,nastanka,Ncmsg,O
,udornic,Ncfpg,B-DEFINIENDUM
,je,Va-r3s-n,O
,rušenje,Ncnsn,B-HAS_CAUSE
,jamskih,Agpmpg,I-HAS_CAUSE
,stropov,Ncmpg,I-HAS_CAUSE
,do,Sg,I-HAS_CAUSE
,površja,Ncnsg,I-HAS_CAUSE
,oziroma,Cc,I-HAS_CAUSE
,udor,Ncmsn,I-HAS_CAUSE
,.,Z,O
,jamskih,Agpmpg,O
,stropov,Ncmpg,O
Sentence: 390,Roglič,Npmsn,O
,(,Z,O
,1959,Mdc,O
,),Z,O
,je,Va-r3s-n,O
,fluviokras,Ncmsn,B-DEFINIENDUM
,definiral,Vmbp-sm,O
,kot,Cs,O
,površje,Ncnsa,B-GENUS
,",",Z,O
,kjer,Cs,O
,lahko,Rgp,B-HAS_CAUSE
,delujeta,Vmpr3d,I-HAS_CAUSE
,tako,Rgp,I-HAS_CAUSE
,kraški,Agpmsay,I-HAS_CAUSE
,kot,Cs,I-HAS_CAUSE
,fluvialni,Agpmsny,I-HAS_CAUSE
,geomorfni,Agpmsny,I-HAS_CAUSE
,sistem,Ncmsn,I-HAS_CAUSE
,.,Z,O
Sentence: 391,Fluviokraško,Agpnsn,B-DEFINIENDUM
,površje,Ncnsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,prehodna,Agpfsn,O
,oblika,Ncfsn,O
,kraškega,Agpmsg,B-GENUS
,reliefa,Ncmsg,I-GENUS
,",",Z,O
,kjer,Cs,B-HAS_CAUSE
,prevladuje,Vmpr3s,I-HAS_CAUSE
,odnašanje,Ncnsn,I-HAS_CAUSE
,materiala,Ncmsg,I-HAS_CAUSE
,s,Sg,I-HAS_CAUSE
,pobočij,Ncnpg,I-HAS_CAUSE
,in,Cc,I-HAS_CAUSE
,akumuliranje,Ncnsn,I-HAS_CAUSE
,materiala,Ncmsg,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,kraških,Agpfpl,I-HAS_CAUSE
,kotanjah,Ncfpl,I-HAS_CAUSE
,.,Z,O
Sentence: 392,Kontaktni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,tip,Ncmsn,B-GENUS
,površja,Ncnsg,I-GENUS
,",",Z,O
,kjer,Cs,O
,pritekajo,Vmpr3p,B-HAS_CAUSE
,vode,Ncfpn,I-HAS_CAUSE
,iz,Sg,I-HAS_CAUSE
,fluvialnega,Agpmsg,I-HAS_CAUSE
,geomorfnega,Agpmsg,I-HAS_CAUSE
,sistema,Ncmsg,I-HAS_CAUSE
,v,Sa,I-HAS_CAUSE
,kraškega,Agpmsa,I-HAS_CAUSE
,(,Z,I-HAS_CAUSE
,ali,Cc,I-HAS_CAUSE
,obratno,Rgp,I-HAS_CAUSE
,),Z,I-HAS_CAUSE
,oz.,Y,I-HAS_CAUSE
,je,Va-r3s-n,I-HAS_CAUSE
,kras,Ncmsn,I-HAS_CAUSE
,preoblikovan,Appmsnn,I-HAS_CAUSE
,pod,Si,I-HAS_CAUSE
,vplivom,Ncmsi,I-HAS_CAUSE
,alogenih,Agpmpg,I-HAS_CAUSE
,vodotokov,Ncmpg,I-HAS_CAUSE
,.,Z,O
Sentence: 393,Vršaji,Ncmpn,B-DEFINIENDUM
,na,Sl,B-HAS_LOCATION
,kontaktnem,Agpmsl,I-HAS_LOCATION
,krasu,Ncmsl,I-HAS_LOCATION
,so,Va-r3p-n,O
,akumulacije,Ncfpn,B-GENUS
,",",Z,O
,ki,Cs,B-HAS_CAUSE
,jih,Pp3mpa--y,I-HAS_CAUSE
,na,Sa,I-HAS_CAUSE
,kraško,Agpfsa,I-HAS_CAUSE
,matično,Agpfsa,I-HAS_CAUSE
,podlago,Ncfsa,I-HAS_CAUSE
,nanesejo,Vmer3p,I-HAS_CAUSE
,občasni,Agpmpn,I-HAS_CAUSE
,alogeni,Agpmpn,I-HAS_CAUSE
,tokovi,Ncmpn,I-HAS_CAUSE
,",",Z,O
,kjer,Cs,O
,je,Va-r3s-n,O
,proces,Ncmsn,O
,akumulacije,Ncfsg,O
,naplavine,Ncfsg,O
,intenzivnejši,Agcmsny,O
,od,Sg,O
,korozije,Ncfsg,O
,",",Z,O
,voda,Ncfsn,O
,pa,Cc,O
,na,Sl,O
,robovih,Ncmpl,O
,odteka,Vmpr3s,O
,v,Sa,O
,kras,Ncmsan,O
,.,Z,O
Sentence: 394,Najvišja,Agsfsn,B-HAS_LOCATION_rev
,plast,Ncfsn,I-HAS_LOCATION_rev
,zgornjega,Agpmsg,I-HAS_LOCATION_rev
,akvifuga,Ncmsg,I-HAS_LOCATION_rev
,je,Va-r3s-n,O
,krovni,Agpmsny,B-DEFINIENDUM
,akvifug,Ncmsn,I-DEFINIENDUM
,.,Z,O
Sentence: 395,Dejavniki,Ncmpn,O
,nastanka,Ncmsg,O
,periglacialnega,Agpmsg,B-DEFINIENDUM
,dolca,Ncmsg,I-DEFINIENDUM
,so,Va-r3p-n,O
,zmrzovanje,Ncnsn,B-HAS_CAUSE
,in,Cc,I-HAS_CAUSE
,taljenje,Ncnsn,I-HAS_CAUSE
,",",Z,I-HAS_CAUSE
,dežno,Agpnsn,I-HAS_CAUSE
,-,Z,I-HAS_CAUSE
,snežna,Agpfsn,I-HAS_CAUSE
,erozija,Ncfsn,I-HAS_CAUSE
,",",Z,I-HAS_CAUSE
,soliflukcija,Ncfsn,I-HAS_CAUSE
,in,Cc,I-HAS_CAUSE
,nivacija,Ncfsn,I-HAS_CAUSE
,.,Z,O
Sentence: 396,Požiralnik,Ncmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,špranja,Ncfsn,B-GENUS
,ali,Cc,O
,brezno,Ncnsn,B-GENUS
,v,Sl,B-HAS_LOCATION
,skalnem,Agpnsl,I-HAS_LOCATION
,koritu,Ncnsl,I-HAS_LOCATION
,",",Z,O
,ki,Cs,B-HAS_FUNCTION
,požira,Vmpr3s,I-HAS_FUNCTION
,vodo,Ncfsa,I-HAS_FUNCTION
,.,Z,O
Sentence: 397,Dele,Ncmpa,B-GENUS_rev
,krasa,Ncmsg,I-GENUS_rev
,",",Z,O
,kjer,Cs,O
,na,Sl,B-HAS_LOCATION_rev
,površju,Ncnsl,I-HAS_LOCATION_rev
,delujeta,Vmpr3d,O
,tako,Rgp,O
,kraški,Agpmsny,O
,kot,Cs,O
,fluvialni,Agpmsny,O
,geomorfni,Agpmsny,O
,sistem,Ncmsn,O
,",",Z,O
,Roglić,Npmsn,O
,(,Z,O
,1959,Mdc,O
,),Z,O
,imenuje,Vmbr3s,O
,fluviokras,Ncmsn,B-DEFINIENDUM
,.,Z,O
,na,Sl,O
,površju,Ncnsl,O
Sentence: 398,Katavatron,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,starogrška,Agpfsn,B-GENUS
,beseda,Ncfsn,I-GENUS
,",",Z,O
,ki,Cs,O
,preprosto,Rgp,O
,pomeni,Vmbr3s,O
,požiralnik,Ncmsan,O
,oziroma,Cc,O
,ponor,Ncmsan,O
,.,Z,O
Sentence: 399,Meje,Ncfpn,B-GENUS_rev
,območja,Ncnsg,I-GENUS_rev
,",",Z,O
,od,Sg,B-HAS_FUNCTION_rev
,koder,Cs,I-HAS_FUNCTION_rev
,se,Px------y,I-HAS_FUNCTION_rev
,stekajo,Vmpr3p,I-HAS_FUNCTION_rev
,vode,Ncfpn,I-HAS_FUNCTION_rev
,proti,Sd,I-HAS_FUNCTION_rev
,različnim,Agpmpd,I-HAS_FUNCTION_rev
,izvirom,Ncmpd,I-HAS_FUNCTION_rev
,",",Z,O
,imenujemo,Vmbr1p,O
,razvodnice,Ncfpa,B-DEFINIENDUM
,.,Z,O
Sentence: 400,Poseben,Agpmsan,O
,tip,Ncmsn,B-GENUS_rev
,zajezenega,Appmsg,I-GENUS_rev
,izvira,Ncmsg,I-GENUS_rev
,imenujemo,Vmbr1p,O
,vaukluški,Agpmsny,B-DEFINIENDUM
,izvir,Ncmsn,I-DEFINIENDUM
,.,Z,O
Sentence: 401,Posebna,Agpfsn,O
,oblika,Ncfsn,B-GENUS_rev
,izvira,Vmpr3s,I-GENUS_rev
,je,Va-r3s-n,O
,periodični,Agpmsny,B-DEFINIENDUM
,izvir,Ncmsn,I-DEFINIENDUM
,ali,Cc,O
,zaganjalka,Ncfsn,O
,.,Z,O
Sentence: 402,Prelivni,Agpmsny,B-DEFINIENDUM
,izvir,Ncmsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,občasni,Agpmsny,O
,kraški,Agpmsny,B-GENUS
,izvir,Ncmsn,I-GENUS
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,aktiven,Agpmsnn,O
,ob,Sl,O
,visokih,Agpmpl,O
,vodostajih,Ncmpl,O
,",",Z,O
,ko,Cs,O
,nižji,Agcmsny,O
,",",Z,O
,običajno,Rgp,O
,stalnejši,Agcmsny,O
,izvir,Ncmsn,O
,ne,Q,O
,zmore,Vmer3s,O
,prevajati,Vmpn,O
,vse,Pg-fsg,O
,vode,Ncfsg,O
,",",Z,O
,ki,Cs,O
,priteka,Vmpr3s,O
,iz,Sg,O
,kraškega,Agpmsg,O
,vodonosnika,Ncmsg,O
,.,Z,O
Sentence: 403,Preboj,Ncmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,trenutek,Ncmsn,B-GENUS
,",",Z,O
,ko,Cs,O
,se,Px------y,O
,vzdolž,Sg,O
,celega,Agpmsg,O
,kanala,Ncmsg,O
,pojavi,Vmer3s,O
,turbulenten,Agpmsnn,O
,način,Ncmsn,O
,pretakanja,Ncnsg,O
,vode,Ncfsg,O
,.,Z,O
Sentence: 404,Najpogostejše,Agsfpn,O
,oblike,Ncfpn,B-GENUS_rev
,na,Sl,B-HAS_LOCATION_rev
,jamskih,Agpfpl,I-HAS_LOCATION_rev
,stenah,Ncfpl,I-HAS_LOCATION_rev
,so,Va-r3p-n,O
,fasete,Ncfpn,B-DEFINIENDUM
,.,Z,O
Sentence: 405,Območja,Ncnpn,B-HAS_LOCATION_rev
,na,Sl,I-HAS_LOCATION_rev
,stiku,Ncmsl,I-HAS_LOCATION_rev
,kraških,Agpfpg,I-HAS_LOCATION_rev
,in,Cc,I-HAS_LOCATION_rev
,nekraških,Agpfpg,I-HAS_LOCATION_rev
,kamnin,Ncfpg,I-HAS_LOCATION_rev
,",",Z,O
,kjer,Cs,B-HAS_LOCATION_rev
,vode,Ncfpn,I-HAS_LOCATION_rev
,iz,Sg,I-HAS_LOCATION_rev
,nekraškega,Agpnsg,I-HAS_LOCATION_rev
,površja,Ncnsg,I-HAS_LOCATION_rev
,tečejo,Vmpr3p,I-HAS_LOCATION_rev
,v,Sa,I-HAS_LOCATION_rev
,kras,Ncmsan,I-HAS_LOCATION_rev
,",",Z,O
,imenujemo,Vmbr1p,O
,kontaktni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,.,Z,O
,vode,Ncfpn,O
,iz,Sg,O
,nekraškega,Agpnsg,O
,površja,Ncnsg,O
,tečejo,Vmpr3p,O
,v,Sa,O
,kras,Ncmsan,O
Sentence: 406,Podzemni,Agpmpn,B-DEFINIENDUM
,kanjoni,Ncmpn,I-DEFINIENDUM
,v,Sl,B-HAS_LOCATION
,epifreatični,Agpfsl,I-HAS_LOCATION
,ali,Cc,I-HAS_LOCATION
,vadozni,Agpfsl,I-HAS_LOCATION
,coni,Ncfsl,I-HAS_LOCATION
,so,Va-r3p-n,O
,rezultat,Ncmsn,O
,vrezovanja,Ncnsg,O
,ob,Sl,O
,spuščanju,Ncnsl,O
,gladine,Ncfsg,O
,podzemne,Agpfsg,O
,vode,Ncfsg,O
,.,Z,O
Sentence: 407,Najpogostejši,Agsmsny,O
,kemogeni,Agpmsny,B-GENUS_rev
,sediment,Ncmsn,I-GENUS_rev
,v,Sl,B-HAS_LOCATION_rev
,jamah,Ncfpl,I-HAS_LOCATION_rev
,je,Va-r3s-n,O
,siga,Ncfsn,B-DEFINIENDUM
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,na,Sl,O
,slovenskem,Agpmsl,O
,krasu,Ncmsl,O
,večinoma,Rgp,B-COMPOSITION_MEDIUM
,kalcitne,Agpfsg,I-COMPOSITION_MEDIUM
,sestave,Ncfsg,I-COMPOSITION_MEDIUM
,.,Z,O
Sentence: 408,Izločanje,Ncnsn,B-DEFINIENDUM
,kalcita,Ncmsg,I-DEFINIENDUM
,je,Va-r3s-n,O
,obraten,Agpmsnn,O
,pojav,Ncmsn,B-GENUS
,od,Sg,O
,raztapljanja,Ncnsg,O
,",",Z,O
,nastane,Vmer3s,B-HAS_CAUSE
,pa,Cc,I-HAS_CAUSE
,zaradi,Sg,I-HAS_CAUSE
,porušenega,Appnsg,I-HAS_CAUSE
,dinamičnega,Agpnsg,I-HAS_CAUSE
,ravnotežja,Ncnsg,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,raztopini,Ncfsl,I-HAS_CAUSE
,.,Z,O
Sentence: 409,Stalagmiti,Npmpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,sigaste,Agpfpn,B-GENUS
,tvorbe,Ncfpn,I-GENUS
,",",Z,O
,ki,Cs,B-HAS_LOCATION
,zrastejo,Vmer3p,I-HAS_LOCATION
,na,Sl,I-HAS_LOCATION
,tleh,Ncnpl,I-HAS_LOCATION
,iz,Sg,B-HAS_CAUSE
,kapljajoče,Appfsg,I-HAS_CAUSE
,vode,Ncfsg,I-HAS_CAUSE
,.,Z,O
Sentence: 410,Večje,Agcfpn,B-HAS_SIZE_rev
,visokogorske,Agpfpn,B-GENUS_rev
,kotanje,Ncfpn,I-GENUS_rev
,",",Z,O
,do,Sg,B-HAS_SIZE_rev
,kilometer,Ncmsn,I-HAS_SIZE_rev
,široke,Agpfsg,I-HAS_SIZE_rev
,in,Cc,I-HAS_SIZE_rev
,do,Sg,I-HAS_SIZE_rev
,100,Mdc,I-HAS_SIZE_rev
,metrov,Ncmpg,I-HAS_SIZE_rev
,globoke,Agpfpn,I-HAS_SIZE_rev
,",",Z,O
,imenujemo,Vmbr1p,O
,konte,Ncmpa,B-DEFINIENDUM
,.,Z,O
Sentence: 411,Zvezdasta,Agpfsn,B-HAS_FORM_rev
,tlorisna,Agpfsn,I-HAS_FORM_rev
,oblika,Ncfsn,I-HAS_FORM_rev
,cockpitov,Ncmpg,B-DEFINIENDUM
,je,Va-r3s-n,O
,posledica,Ncfsn,O
,erozijskih,Agpmpg,O
,jarkov,Ncmpg,O
,",",Z,O
,ki,Cs,B-HAS_CAUSE
,se,Px------y,I-HAS_CAUSE
,centripetalno,Rgp,I-HAS_CAUSE
,stekajo,Vmpr3p,I-HAS_CAUSE
,s,Sg,I-HAS_CAUSE
,pobočij,Ncnpg,I-HAS_CAUSE
,v,Sa,I-HAS_CAUSE
,dna,Ncnpa,I-HAS_CAUSE
,kotanj,Ncfpg,I-HAS_CAUSE
,.,Z,O
Sentence: 412,Pomemben,Agpmsnn,O
,proces,Ncmsn,B-GENUS_rev
,na,Sl,B-HAS_LOCATION_rev
,krasu,Ncmsl,I-HAS_LOCATION_rev
,je,Va-r3s-n,O
,raztapljanje,Ncnsn,B-DEFINIENDUM
,",",Z,O
,saj,Cc,O
,ima,Vmpr3s-n,O
,pomembnejšo,Agcfsa,O
,vlogo,Ncfsa,O
,kot,Cs,O
,v,Sl,O
,drugih,Mlpmpl,O
,geomorfnih,Agpmpl,O
,sistemih,Ncmpl,O
,.,Z,O
Sentence: 413,Pomemben,Agpmsnn,B-HAS_FUNCTION_rev
,dejavnik,Ncmsn,I-HAS_FUNCTION_rev
,pri,Sl,I-HAS_FUNCTION_rev
,oblikovanju,Ncnsl,I-HAS_FUNCTION_rev
,polj,Ncnpg,I-HAS_FUNCTION_rev
,je,Va-r3s-n,O
,tektonika,Ncfsn,B-DEFINIENDUM
,.,Z,O
Sentence: 414,Večje,Agcmpa,B-HAS_SIZE_rev
,uravnane,Appmpa,B-HAS_FORM_rev
,dele,Ncmpa,B-GENUS_rev
,kraškega,Agpnsg,I-GENUS_rev
,površja,Ncnsg,I-GENUS_rev
,imenujemo,Vmbr1p,O
,kraške,Agpfpa,B-DEFINIENDUM
,uravnave,Ncfpa,I-DEFINIENDUM
,.,Z,O
Sentence: 415,Kopasti,Agpmpn,B-DEFINIENDUM
,vrhovi,Ncmpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,višji,Agcmpn,B-HAS_LOCATION
,deli,Ncmpn,I-HAS_LOCATION
,kraškega,Agpmsg,I-HAS_LOCATION
,reliefa,Ncmsg,I-HAS_LOCATION
,in,Cc,O
,so,Va-r3p-n,O
,najpogostejši,Agsmsny,O
,tip,Ncmsn,O
,kraške,Agpfsg,B-GENUS
,vzpetine,Ncfsg,I-GENUS
,.,Z,O
Sentence: 416,Kopaste,Agpmpa,B-GENUS_rev
,vrhove,Ncmpa,I-GENUS_rev
,z,Si,B-HAS_FORM_rev
,bolj,Rgc,I-HAS_FORM_rev
,strmimi,Agpnpi,I-HAS_FORM_rev
,pobočji,Ncnpi,I-HAS_FORM_rev
,imenujemo,Vmbr1p,O
,stožci,Ncmpn,B-DEFINIENDUM
,.,Z,O
Sentence: 417,Osamelce,Ncmpa,B-GENUS_rev
,na,Sl,B-HAS_LOCATION_rev
,kraških,Agpnpl,I-HAS_LOCATION_rev
,poljih,Ncnpl,I-HAS_LOCATION_rev
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,O
,redki,Agpmpn,O
,",",Z,O
,a,Cc,O
,zelo,Rgp,O
,značilni,Agpmpn,O
,za,Sa,O
,kras,Ncmsan,O
,",",Z,O
,imenujemo,Vmbr1p,O
,humi,Ncmpn,B-DEFINIENDUM
,.,Z,O
Sentence: 418,Hum,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,osamljeni,Appmsny,B-GENUS
,grič,Ncmsn,I-GENUS
,sredi,Sg,B-HAS_LOCATION
,ravnega,Agpnsg,I-HAS_LOCATION
,dna,Ncnsg,I-HAS_LOCATION
,kraškega,Agpnsg,I-HAS_LOCATION
,polja,Ncnsg,I-HAS_LOCATION
,.,Z,O
Sentence: 419,Humi,Ncmpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,ostanki,Ncmpn,B-GENUS
,korozijsko,Rgp,I-GENUS
,znižanega,Appnsg,I-GENUS
,površja,Ncnsg,I-GENUS
,",",Z,O
,saj,Cc,B-HAS_CAUSE
,je,Va-r3s-n,I-HAS_CAUSE
,kamnina,Ncfsn,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,tem,Pd-msl,I-HAS_CAUSE
,delu,Ncmsl,I-HAS_CAUSE
,zaradi,Sg,I-HAS_CAUSE
,različnih,Agpmpg,I-HAS_CAUSE
,vzrokov,Ncmpg,I-HAS_CAUSE
,bolj,Rgc,I-HAS_CAUSE
,odporna,Agpfsn,I-HAS_CAUSE
,na,Sa,I-HAS_CAUSE
,raztapljanje,Ncnsa,I-HAS_CAUSE
,.,Z,O
Sentence: 420,Glavna,Agpfsn,O
,značilnost,Ncfsn,O
,aridnega,Agpmsg,B-DEFINIENDUM
,in,Cc,O
,semiaridnega,Agpmsg,O
,krasa,Ncmsg,O
,je,Va-r3s-n,O
,majhna,Agpfsn,O
,količina,Ncfsn,O
,padavin,Ncfpg,O
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,O
,razporejene,Appfpn,O
,neenakomerno,Rgp,O
,v,Sl,O
,obliki,Ncfsl,O
,močnih,Agpmpg,O
,in,Cc,O
,kratkotrajnih,Agpmpg,O
,nalivov,Ncmpg,O
,.,Z,O
Sentence: 421,Kontaktni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,območje,Ncnsn,B-GENUS
,prepletanja,Ncnsg,O
,procesov,Ncmpg,O
,fluvialnega,Agpmsg,O
,in,Cc,O
,kraškega,Agpmsg,O
,geomorfnega,Agpmsg,O
,sistema,Ncmsg,O
,na,Sl,B-HAS_LOCATION
,stiku,Ncmsl,I-HAS_LOCATION
,kraških,Agpfpg,I-HAS_LOCATION
,in,Cc,I-HAS_LOCATION
,nekraških,Agpfpg,I-HAS_LOCATION
,kamnin,Ncfpg,I-HAS_LOCATION
,.,Z,O
Sentence: 422,Kraška,Agpnpn,B-GENUS_rev
,območja,Ncnpn,I-GENUS_rev
,",",Z,O
,ki,Cs,B-HAS_LOCATION_rev
,so,Va-r3p-n,I-HAS_LOCATION_rev
,vezana,Appnpn,I-HAS_LOCATION_rev
,na,Sa,I-HAS_LOCATION_rev
,poledenela,Appnpa,I-HAS_LOCATION_rev
,območja,Ncnpa,I-HAS_LOCATION_rev
,ali,Cc,O
,pa,Cc,B-HAS_LOCATION_rev
,se,Px------y,I-HAS_LOCATION_rev
,nahajajo,Vmpr3p,I-HAS_LOCATION_rev
,na,Sl,I-HAS_LOCATION_rev
,območjih,Ncnpl,I-HAS_LOCATION_rev
,",",Z,I-HAS_LOCATION_rev
,ki,Cs,I-HAS_LOCATION_rev
,so,Va-r3p-n,I-HAS_LOCATION_rev
,bila,Va-p-pn,I-HAS_LOCATION_rev
,ledeniško,Rgp,I-HAS_LOCATION_rev
,preoblikovana,Appnpn,I-HAS_LOCATION_rev
,",",Z,O
,imenujemo,Vmbr1p,O
,glaciokraška,Agpnpa,B-DEFINIENDUM
,območja,Ncnpa,I-DEFINIENDUM
,.,Z,O
Sentence: 423,Jame,Ncfpn,B-GENUS_rev
,s,Si,O
,sledovi,Ncmpi,O
,bivanja,Ncnsg,O
,v,Sl,O
,paleolitiku,Ncmsl,O
,so,Va-r3p-n,O
,jamske,Agpfpn,B-DEFINIENDUM
,paleolitske,Agpfpn,I-DEFINIENDUM
,postaje,Ncfpn,I-DEFINIENDUM
,.,Z,O
Sentence: 424,Večje,Agcfpn,B-GENUS_rev
,kotanje,Ncfpn,I-GENUS_rev
,v,Sl,B-HAS_LOCATION_rev
,območjih,Ncnpl,I-HAS_LOCATION_rev
,poledenitve,Ncfsg,I-HAS_LOCATION_rev
,",",Z,O
,ki,Cs,B-HAS_CAUSE_rev
,najverjetneje,Rgs,I-HAS_CAUSE_rev
,nastanejo,Vmer3p,I-HAS_CAUSE_rev
,s,Si,I-HAS_CAUSE_rev
,točkastim,Agpnsi,I-HAS_CAUSE_rev
,odtekanjem,Ncnsi,I-HAS_CAUSE_rev
,podledeniških,Agpmpg,I-HAS_CAUSE_rev
,tokov,Ncmpg,I-HAS_CAUSE_rev
,v,Sl,I-HAS_CAUSE_rev
,njihovih,Ps3mplp,I-HAS_CAUSE_rev
,dneh,Ncmpl,I-HAS_CAUSE_rev
,",",Z,O
,imenujemo,Vmbr1p,O
,konte,Ncmpa,B-DEFINIENDUM
,.,Z,O
Sentence: 425,Naplavna,Agpfsn,B-DEFINIENDUM
,ravnica,Ncfsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,fluvialna,Agpfsn,O
,akumulacijska,Agpfsn,O
,reliefna,Agpfsn,B-GENUS
,oblika,Ncfsn,I-GENUS
,.,Z,O
Sentence: 426,Kraške,Agpfpn,B-DEFINIENDUM
,uravnave,Ncfpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,večji,Agcmpn,B-HAS_FORM
,uravnani,Appmpn,I-HAS_FORM
,deli,Ncmpn,I-HAS_FORM
,kraškega,Agpnsg,I-GENUS
,površja,Ncnsg,I-GENUS
,.,Z,O
Sentence: 427,Erozijski,Agpmpn,B-DEFINIENDUM
,jarki,Ncmpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,stalna,Agpfsn,O
,reliefna,Agpfsn,B-GENUS
,oblika,Ncfsn,I-GENUS
,",",Z,O
,pogosta,Agpfsn,O
,na,Sl,B-HAS_LOCATION
,strmih,Agpnpl,I-HAS_LOCATION
,pobočjih,Ncnpl,I-HAS_LOCATION
,.,Z,O
Sentence: 428,Vrtača,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,zaprta,Appfsn,O
,kraška,Agpfsn,B-GENUS
,kotanja,Ncfsn,I-GENUS
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,B-HAS_FORM
,v,Sl,I-HAS_FORM
,tlorisu,Ncmsl,I-HAS_FORM
,bolj,Rgc,I-HAS_FORM
,ali,Cc,I-HAS_FORM
,manj,Rgc,I-HAS_FORM
,okrogle,Agpfsg,I-HAS_FORM
,oblike,Ncfsg,I-HAS_FORM
,.,Z,O
Sentence: 429,Ponor,Ncmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,večja,Agcfsn,B-HAS_SIZE
,",",Z,O
,vodoravna,Agpfsn,B-HAS_FORM
,odprtina,Ncfsn,B-GENUS
,",",Z,O
,v,Sa,B-HAS_FUNCTION
,katero,Pq-fsa,I-HAS_FUNCTION
,teče,Vmpr3s,I-HAS_FUNCTION
,potok,Ncmsn,I-HAS_FUNCTION
,ali,Cc,I-HAS_FUNCTION
,reka,Ncfsn,I-HAS_FUNCTION
,.,Z,O
Sentence: 430,Kopasti,Agpmpn,B-DEFINIENDUM
,vrhovi,Ncmpn,I-DEFINIENDUM
